%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w,field.transforms1.header.seq,field.transforms1.header.stamp,field.transforms1.header.frame_id,field.transforms1.child_frame_id,field.transforms1.transform.translation.x,field.transforms1.transform.translation.y,field.transforms1.transform.translation.z,field.transforms1.transform.rotation.x,field.transforms1.transform.rotation.y,field.transforms1.transform.rotation.z,field.transforms1.transform.rotation.w,field.transforms2.header.seq,field.transforms2.header.stamp,field.transforms2.header.frame_id,field.transforms2.child_frame_id,field.transforms2.transform.translation.x,field.transforms2.transform.translation.y,field.transforms2.transform.translation.z,field.transforms2.transform.rotation.x,field.transforms2.transform.rotation.y,field.transforms2.transform.rotation.z,field.transforms2.transform.rotation.w,field.transforms3.header.seq,field.transforms3.header.stamp,field.transforms3.header.frame_id,field.transforms3.child_frame_id,field.transforms3.transform.translation.x,field.transforms3.transform.translation.y,field.transforms3.transform.translation.z,field.transforms3.transform.rotation.x,field.transforms3.transform.rotation.y,field.transforms3.transform.rotation.z,field.transforms3.transform.rotation.w,field.transforms4.header.seq,field.transforms4.header.stamp,field.transforms4.header.frame_id,field.transforms4.child_frame_id,field.transforms4.transform.translation.x,field.transforms4.transform.translation.y,field.transforms4.transform.translation.z,field.transforms4.transform.rotation.x,field.transforms4.transform.rotation.y,field.transforms4.transform.rotation.z,field.transforms4.transform.rotation.w,field.transforms5.header.seq,field.transforms5.header.stamp,field.transforms5.header.frame_id,field.transforms5.child_frame_id,field.transforms5.transform.translation.x,field.transforms5.transform.translation.y,field.transforms5.transform.translation.z,field.transforms5.transform.rotation.x,field.transforms5.transform.rotation.y,field.transforms5.transform.rotation.z,field.transforms5.transform.rotation.w
1620841457844918094,0,1620841457843602684,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.187870645265,0.982193779581,0,1620841457843602684,link_1,link_2,0.35,0.0,0.0,0.0,-0.42370602555,0.0,0.905799759281,0,1620841457843602684,link_2,link_3,1.15,0.0,0.0,0.0,0.854885897338,0.0,0.518816058476,0,1620841457843602684,link_3,link_4,1.0,0.0,-0.041,-0.202547720933,0.0,0.0,0.979272393538,0,1620841457843602684,link_4,link_5,0.0,0.0,0.0,0.0,-0.566743034644,0.0,0.823894612607,0,1620841457843602684,link_5,link_6,0.0,0.0,0.0,0.0764116990563,0.0,0.0,0.997076352266
1620841457975603459,0,1620841457974622367,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.187965939624,0.982175547212,0,1620841457974622367,link_1,link_2,0.35,0.0,0.0,0.0,-0.423691552184,0.0,0.905806529347,0,1620841457974622367,link_2,link_3,1.15,0.0,0.0,0.0,0.854851178368,0.0,0.518873262794,0,1620841457974622367,link_3,link_4,1.0,0.0,-0.041,-0.202650115167,0.0,0.0,0.979251209253,0,1620841457974622367,link_4,link_5,0.0,0.0,0.0,0.0,-0.566719998185,0.0,0.823910458519,0,1620841457974622367,link_5,link_6,0.0,0.0,0.0,0.0764766006426,0.0,0.0,0.997071376359
1620841458100519738,0,1620841458099070924,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.188075177112,0.982154635358,0,1620841458099070924,link_1,link_2,0.35,0.0,0.0,0.0,-0.423673972155,0.0,0.905814752208,0,1620841458099070924,link_2,link_3,1.15,0.0,0.0,0.0,0.854810862796,0.0,0.518939677464,0,1620841458099070924,link_3,link_4,1.0,0.0,-0.041,-0.20276895704,0.0,0.0,0.979226608125,0,1620841458099070924,link_4,link_5,0.0,0.0,0.0,0.0,-0.566697939138,0.0,0.823925631217,0,1620841458099070924,link_5,link_6,0.0,0.0,0.0,0.0765387088688,0.0,0.0,0.997066610636
1620841458235846119,0,1620841458234674096,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.188184755103,0.982133645665,0,1620841458234674096,link_1,link_2,0.35,0.0,0.0,0.0,-0.423652052229,0.0,0.905825004425,0,1620841458234674096,link_2,link_3,1.15,0.0,0.0,0.0,0.854773128216,0.0,0.519001829746,0,1620841458234674096,link_3,link_4,1.0,0.0,-0.041,-0.202898759341,0.0,0.0,0.979199720924,0,1620841458234674096,link_4,link_5,0.0,0.0,0.0,0.0,-0.566671889095,0.0,0.82394354789,0,1620841458234674096,link_5,link_6,0.0,0.0,0.0,0.0766093959872,0.0,0.0,0.997061181897
1620841458367917353,0,1620841458366619132,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.188291142507,0.982113255003,0,1620841458366619132,link_1,link_2,0.35,0.0,0.0,0.0,-0.423630732827,0.0,0.90583497515,0,1620841458366619132,link_2,link_3,1.15,0.0,0.0,0.0,0.854735706195,0.0,0.519063457156,0,1620841458366619132,link_3,link_4,1.0,0.0,-0.041,-0.203026507301,0.0,0.0,0.979173241737,0,1620841458366619132,link_4,link_5,0.0,0.0,0.0,0.0,-0.566644069641,0.0,0.823962680187,0,1620841458366619132,link_5,link_6,0.0,0.0,0.0,0.0766677447636,0.0,0.0,0.99705669694
1620841458495181072,0,1620841458494012972,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.188399053227,0.982092560171,0,1620841458494012972,link_1,link_2,0.35,0.0,0.0,0.0,-0.42361363445,0.0,0.90584297133,0,1620841458494012972,link_2,link_3,1.15,0.0,0.0,0.0,0.854695303362,0.0,0.519129982192,0,1620841458494012972,link_3,link_4,1.0,0.0,-0.041,-0.203138734664,0.0,0.0,0.979149965265,0,1620841458494012972,link_4,link_5,0.0,0.0,0.0,0.0,-0.566616529975,0.0,0.823981618702,0,1620841458494012972,link_5,link_6,0.0,0.0,0.0,0.0767281466948,0.0,0.0,0.997052050549
1620841458628257972,0,1620841458627005745,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.188504810554,0.982072266383,0,1620841458627005745,link_1,link_2,0.35,0.0,0.0,0.0,-0.423593547814,0.0,0.905852364489,0,1620841458627005745,link_2,link_3,1.15,0.0,0.0,0.0,0.85465441055,0.0,0.519197302118,0,1620841458627005745,link_3,link_4,1.0,0.0,-0.041,-0.203250617579,0.0,0.0,0.979126746879,0,1620841458627005745,link_4,link_5,0.0,0.0,0.0,0.0,-0.566590859272,0.0,0.823999270746,0,1620841458627005745,link_5,link_6,0.0,0.0,0.0,0.0767969185882,0.0,0.0,0.997046755822
1620841458765827988,0,1620841458764631824,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.188614576463,0.982051190899,0,1620841458764631824,link_1,link_2,0.35,0.0,0.0,0.0,-0.423569698122,0.0,0.905863516669,0,1620841458764631824,link_2,link_3,1.15,0.0,0.0,0.0,0.854618080093,0.0,0.51925710123,0,1620841458764631824,link_3,link_4,1.0,0.0,-0.041,-0.203376689885,0.0,0.0,0.979100567874,0,1620841458764631824,link_4,link_5,0.0,0.0,0.0,0.0,-0.5665594209,0.0,0.824020887229,0,1620841458764631824,link_5,link_6,0.0,0.0,0.0,0.0768595821335,0.0,0.0,0.99704192722
1620841458889001451,0,1620841458887719657,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.188721203457,0.982030705918,0,1620841458887719657,link_1,link_2,0.35,0.0,0.0,0.0,-0.423546994397,0.0,0.905874132282,0,1620841458887719657,link_2,link_3,1.15,0.0,0.0,0.0,0.854574584977,0.0,0.519328680809,0,1620841458887719657,link_3,link_4,1.0,0.0,-0.041,-0.20350903868,0.0,0.0,0.979073067332,0,1620841458887719657,link_4,link_5,0.0,0.0,0.0,0.0,-0.566527765969,0.0,0.82404265083,0,1620841458887719657,link_5,link_6,0.0,0.0,0.0,0.0769207749416,0.0,0.0,0.997037208123
1620841459016798768,0,1620841459015535341,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.188819712756,0.982011769825,0,1620841459015535341,link_1,link_2,0.35,0.0,0.0,0.0,-0.423531310331,0.0,0.905881465297,0,1620841459015535341,link_2,link_3,1.15,0.0,0.0,0.0,0.854540180708,0.0,0.519385290084,0,1620841459015535341,link_3,link_4,1.0,0.0,-0.041,-0.203615222618,0.0,0.0,0.97905099005,0,1620841459015535341,link_4,link_5,0.0,0.0,0.0,0.0,-0.566504502442,0.0,0.824058643977,0,1620841459015535341,link_5,link_6,0.0,0.0,0.0,0.0769791310152,0.0,0.0,0.997032704272
1620841459152648363,0,1620841459151552680,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.188925829869,0.981991359844,0,1620841459151552680,link_1,link_2,0.35,0.0,0.0,0.0,-0.423513214999,0.0,0.905889925279,0,1620841459151552680,link_2,link_3,1.15,0.0,0.0,0.0,0.854503905093,0.0,0.519444969348,0,1620841459151552680,link_3,link_4,1.0,0.0,-0.041,-0.203727922952,0.0,0.0,0.979027544766,0,1620841459151552680,link_4,link_5,0.0,0.0,0.0,0.0,-0.566478829339,0.0,0.82407629253,0,1620841459151552680,link_5,link_6,0.0,0.0,0.0,0.0770323969074,0.0,0.0,0.997028590275
1620841459275250809,0,1620841459274086309,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.189034387029,0.981970468253,0,1620841459274086309,link_1,link_2,0.35,0.0,0.0,0.0,-0.423489269452,0.0,0.905901119692,0,1620841459274086309,link_2,link_3,1.15,0.0,0.0,0.0,0.854465272397,0.0,0.519508516068,0,1620841459274086309,link_3,link_4,1.0,0.0,-0.041,-0.203853546767,0.0,0.0,0.97900139503,0,1620841459274086309,link_4,link_5,0.0,0.0,0.0,0.0,-0.566449969814,0.0,0.824096130131,0,1620841459274086309,link_5,link_6,0.0,0.0,0.0,0.0770975477029,0.0,0.0,0.997023554455
1620841459404397187,0,1620841459403540240,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.18913293313,0.981951492491,0,1620841459403540240,link_1,link_2,0.35,0.0,0.0,0.0,-0.423472620442,0.0,0.905908902559,0,1620841459403540240,link_2,link_3,1.15,0.0,0.0,0.0,0.854427773039,0.0,0.519570188387,0,1620841459403540240,link_3,link_4,1.0,0.0,-0.041,-0.203973195545,0.0,0.0,0.978976473415,0,1620841459403540240,link_4,link_5,0.0,0.0,0.0,0.0,-0.566424949993,0.0,0.824113327174,0,1620841459403540240,link_5,link_6,0.0,0.0,0.0,0.0771659174011,0.0,0.0,0.997018265225
1620841459525670040,0,1620841459524603165,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.189240003451,0.981930863704,0,1620841459524603165,link_1,link_2,0.35,0.0,0.0,0.0,-0.423454619429,0.0,0.905917317024,0,1620841459524603165,link_2,link_3,1.15,0.0,0.0,0.0,0.854388405485,0.0,0.519634922396,0,1620841459524603165,link_3,link_4,1.0,0.0,-0.041,-0.204090474875,0.0,0.0,0.978952030523,0,1620841459524603165,link_4,link_5,0.0,0.0,0.0,0.0,-0.566401849884,0.0,0.824129203735,0,1620841459524603165,link_5,link_6,0.0,0.0,0.0,0.0772331643617,0.0,0.0,0.997013058251
1620841459651090373,0,1620841459650157030,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.18933780009,0.981912011056,0,1620841459650157030,link_1,link_2,0.35,0.0,0.0,0.0,-0.423437519498,0.0,0.90592530988,0,1620841459650157030,link_2,link_3,1.15,0.0,0.0,0.0,0.854351073875,0.0,0.519696298398,0,1620841459650157030,link_3,link_4,1.0,0.0,-0.041,-0.204192066752,0.0,0.0,0.978930845298,0,1620841459650157030,link_4,link_5,0.0,0.0,0.0,0.0,-0.566379130507,0.0,0.824144817691,0,1620841459650157030,link_5,link_6,0.0,0.0,0.0,0.0772967480453,0.0,0.0,0.99700813073
1620841459787557219,0,1620841459786541773,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.189442055598,0.981891902182,0,1620841459786541773,link_1,link_2,0.35,0.0,0.0,0.0,-0.423418103027,0.0,0.905934385057,0,1620841459786541773,link_2,link_3,1.15,0.0,0.0,0.0,0.854310934756,0.0,0.519762279081,0,1620841459786541773,link_3,link_4,1.0,0.0,-0.041,-0.204311578767,0.0,0.0,0.978905909054,0,1620841459786541773,link_4,link_5,0.0,0.0,0.0,0.0,-0.566358611497,0.0,0.824158918645,0,1620841459786541773,link_5,link_6,0.0,0.0,0.0,0.077354275869,0.0,0.0,0.997003669003
1620841459915665990,0,1620841459914187838,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.189552306879,0.981870624348,0,1620841459914187838,link_1,link_2,0.35,0.0,0.0,0.0,-0.423394788774,0.0,0.905945281371,0,1620841459914187838,link_2,link_3,1.15,0.0,0.0,0.0,0.854274909528,0.0,0.519821487582,0,1620841459914187838,link_3,link_4,1.0,0.0,-0.041,-0.204444294188,0.0,0.0,0.978878200071,0,1620841459914187838,link_4,link_5,0.0,0.0,0.0,0.0,-0.566334575113,0.0,0.824175435833,0,1620841459914187838,link_5,link_6,0.0,0.0,0.0,0.0774196077449,0.0,0.0,0.996998597961
1620841460041759281,0,1620841460040550270,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.189658802875,0.981850059068,0,1620841460040550270,link_1,link_2,0.35,0.0,0.0,0.0,-0.423373798591,0.0,0.905955090866,0,1620841460040550270,link_2,link_3,1.15,0.0,0.0,0.0,0.854235695335,0.0,0.519885926733,0,1620841460040550270,link_3,link_4,1.0,0.0,-0.041,-0.204565414231,0.0,0.0,0.978852895639,0,1620841460040550270,link_4,link_5,0.0,0.0,0.0,0.0,-0.566306316283,0.0,0.824194853259,0,1620841460040550270,link_5,link_6,0.0,0.0,0.0,0.0774843302597,0.0,0.0,0.996993569971
1620841460178014615,0,1620841460176855006,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.18975804804,0.981830883199,0,1620841460176855006,link_1,link_2,0.35,0.0,0.0,0.0,-0.423355765036,0.0,0.905963518145,0,1620841460176855006,link_2,link_3,1.15,0.0,0.0,0.0,0.854197683234,0.0,0.519948380089,0,1620841460176855006,link_3,link_4,1.0,0.0,-0.041,-0.204669558393,0.0,0.0,0.978831125306,0,1620841460176855006,link_4,link_5,0.0,0.0,0.0,0.0,-0.566283818067,0.0,0.824210311386,0,1620841460176855006,link_5,link_6,0.0,0.0,0.0,0.0775412656177,0.0,0.0,0.996989143435
1620841460313917120,0,1620841460312672332,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.189873338961,0.981808593949,0,1620841460312672332,link_1,link_2,0.35,0.0,0.0,0.0,-0.423333382956,0.0,0.905973976931,0,1620841460312672332,link_2,link_3,1.15,0.0,0.0,0.0,0.854154928911,0.0,0.520018612567,0,1620841460312672332,link_3,link_4,1.0,0.0,-0.041,-0.204800871379,0.0,0.0,0.978803659108,0,1620841460312672332,link_4,link_5,0.0,0.0,0.0,0.0,-0.566252810403,0.0,0.824231614724,0,1620841460312672332,link_5,link_6,0.0,0.0,0.0,0.077616010292,0.0,0.0,0.996983327316
1620841460443488867,0,1620841460442141256,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.189980333723,0.981787896034,0,1620841460442141256,link_1,link_2,0.35,0.0,0.0,0.0,-0.423312147016,0.0,0.90598389952,0,1620841460442141256,link_2,link_3,1.15,0.0,0.0,0.0,0.854115872315,0.0,0.520082759432,0,1620841460442141256,link_3,link_4,1.0,0.0,-0.041,-0.204931121541,0.0,0.0,0.978776397051,0,1620841460442141256,link_4,link_5,0.0,0.0,0.0,0.0,-0.56622372965,0.0,0.824251592647,0,1620841460442141256,link_5,link_6,0.0,0.0,0.0,0.0776818193496,0.0,0.0,0.996978201839
1620841460575573888,0,1620841460574600396,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.190089442408,0.981766776727,0,1620841460574600396,link_1,link_2,0.35,0.0,0.0,0.0,-0.423295172328,0.0,0.905991830583,0,1620841460574600396,link_2,link_3,1.15,0.0,0.0,0.0,0.854075426462,0.0,0.520149176596,0,1620841460574600396,link_3,link_4,1.0,0.0,-0.041,-0.205051648182,0.0,0.0,0.978751154062,0,1620841460574600396,link_4,link_5,0.0,0.0,0.0,0.0,-0.566195461015,0.0,0.824271011213,0,1620841460574600396,link_5,link_6,0.0,0.0,0.0,0.0777397978581,0.0,0.0,0.996973682616
1620841460699565710,0,1620841460698607704,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.190195695819,0.981746198002,0,1620841460698607704,link_1,link_2,0.35,0.0,0.0,0.0,-0.423276560879,0.0,0.906000525944,0,1620841460698607704,link_2,link_3,1.15,0.0,0.0,0.0,0.854039823847,0.0,0.520207630936,0,1620841460698607704,link_3,link_4,1.0,0.0,-0.041,-0.205160923209,0.0,0.0,0.978728254209,0,1620841460698607704,link_4,link_5,0.0,0.0,0.0,0.0,-0.566169673397,0.0,0.82428872425,0,1620841460698607704,link_5,link_6,0.0,0.0,0.0,0.0777942177225,0.0,0.0,0.996969437691
1620841460823444033,0,1620841460822006332,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.190294442153,0.981727062521,0,1620841460822006332,link_1,link_2,0.35,0.0,0.0,0.0,-0.423256352153,0.0,0.906009967033,0,1620841460822006332,link_2,link_3,1.15,0.0,0.0,0.0,0.854003422698,0.0,0.520267387042,0,1620841460822006332,link_3,link_4,1.0,0.0,-0.041,-0.205269614904,0.0,0.0,0.978705463966,0,1620841460822006332,link_4,link_5,0.0,0.0,0.0,0.0,-0.56614448228,0.0,0.824306026415,0,1620841460822006332,link_5,link_6,0.0,0.0,0.0,0.0778480196437,0.0,0.0,0.996965238029
1620841460958318048,0,1620841460957238089,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.190388774546,0.981708772767,0,1620841460957238089,link_1,link_2,0.35,0.0,0.0,0.0,-0.423237598014,0.0,0.906018728078,0,1620841460957238089,link_2,link_3,1.15,0.0,0.0,0.0,0.853963793448,0.0,0.520332431702,0,1620841460957238089,link_3,link_4,1.0,0.0,-0.041,-0.205389056692,0.0,0.0,0.978680405133,0,1620841460957238089,link_4,link_5,0.0,0.0,0.0,0.0,-0.566119786991,0.0,0.824322986928,0,1620841460957238089,link_5,link_6,0.0,0.0,0.0,0.0779075199195,0.0,0.0,0.996960590164
1620841461087077246,0,1620841461086016585,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.190511718432,0.98168492152,0,1620841461086016585,link_1,link_2,0.35,0.0,0.0,0.0,-0.423218559056,0.0,0.906027621693,0,1620841461086016585,link_2,link_3,1.15,0.0,0.0,0.0,0.853920657862,0.0,0.520403218741,0,1620841461086016585,link_3,link_4,1.0,0.0,-0.041,-0.205521246189,0.0,0.0,0.978652654094,0,1620841461086016585,link_4,link_5,0.0,0.0,0.0,0.0,-0.566088113262,0.0,0.82434473858,0,1620841461086016585,link_5,link_6,0.0,0.0,0.0,0.0779920848289,0.0,0.0,0.996953978228
1620841461212656898,0,1620841461211543847,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.190605215809,0.981666772233,0,1620841461211543847,link_1,link_2,0.35,0.0,0.0,0.0,-0.423200318485,0.0,0.906036141903,0,1620841461211543847,link_2,link_3,1.15,0.0,0.0,0.0,0.853884065895,0.0,0.520463257119,0,1620841461211543847,link_3,link_4,1.0,0.0,-0.041,-0.205626846489,0.0,0.0,0.97863047163,0,1620841461211543847,link_4,link_5,0.0,0.0,0.0,0.0,-0.566064244112,0.0,0.824361129322,0,1620841461211543847,link_5,link_6,0.0,0.0,0.0,0.0780527589357,0.0,0.0,0.996949229812
1620841461344740039,0,1620841461343572479,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.190712443538,0.981645946296,0,1620841461343572479,link_1,link_2,0.35,0.0,0.0,0.0,-0.423180377793,0.0,0.906045455731,0,1620841461343572479,link_2,link_3,1.15,0.0,0.0,0.0,0.853843104408,0.0,0.520530453533,0,1620841461343572479,link_3,link_4,1.0,0.0,-0.041,-0.205749046063,0.0,0.0,0.978604787462,0,1620841461343572479,link_4,link_5,0.0,0.0,0.0,0.0,-0.566039266604,0.0,0.824378280077,0,1620841461343572479,link_5,link_6,0.0,0.0,0.0,0.0781140156521,0.0,0.0,0.996944432032
1620841461469657521,0,1620841461468597565,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.190819660425,0.981625110312,0,1620841461468597565,link_1,link_2,0.35,0.0,0.0,0.0,-0.423158934601,0.0,0.906055470745,0,1620841461468597565,link_2,link_3,1.15,0.0,0.0,0.0,0.853805812956,0.0,0.520591618989,0,1620841461468597565,link_3,link_4,1.0,0.0,-0.041,-0.205879713816,0.0,0.0,0.978577305806,0,1620841461468597565,link_4,link_5,0.0,0.0,0.0,0.0,-0.566014950443,0.0,0.824394975649,0,1620841461468597565,link_5,link_6,0.0,0.0,0.0,0.0781807008348,0.0,0.0,0.996939204775
1620841461599368666,0,1620841461598383181,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.19091568768,0.981606438547,0,1620841461598383181,link_1,link_2,0.35,0.0,0.0,0.0,-0.423138392559,0.0,0.906065064299,0,1620841461598383181,link_2,link_3,1.15,0.0,0.0,0.0,0.853772747143,0.0,0.520645845308,0,1620841461598383181,link_3,link_4,1.0,0.0,-0.041,-0.205995783943,0.0,0.0,0.978552878999,0,1620841461598383181,link_4,link_5,0.0,0.0,0.0,0.0,-0.565991518694,0.0,0.824411062982,0,1620841461598383181,link_5,link_6,0.0,0.0,0.0,0.0782376417869,0.0,0.0,0.996934737788
1620841461731715961,0,1620841461730554585,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.191024553479,0.981585258634,0,1620841461730554585,link_1,link_2,0.35,0.0,0.0,0.0,-0.423119574024,0.0,0.906073852441,0,1620841461730554585,link_2,link_3,1.15,0.0,0.0,0.0,0.853729067549,0.0,0.520717465831,0,1620841461730554585,link_3,link_4,1.0,0.0,-0.041,-0.20610512222,0.0,0.0,0.97852985575,0,1620841461730554585,link_4,link_5,0.0,0.0,0.0,0.0,-0.565966431755,0.0,0.824428285617,0,1620841461730554585,link_5,link_6,0.0,0.0,0.0,0.0783006114838,0.0,0.0,0.996929794038
1620841461855293111,0,1620841461853918515,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.19113090716,0.981564555355,0,1620841461853918515,link_1,link_2,0.35,0.0,0.0,0.0,-0.423098335743,0.0,0.906083770019,0,1620841461853918515,link_2,link_3,1.15,0.0,0.0,0.0,0.853691935398,0.0,0.520778340023,0,1620841461853918515,link_3,link_4,1.0,0.0,-0.041,-0.206220110794,0.0,0.0,0.978505628959,0,1620841461853918515,link_4,link_5,0.0,0.0,0.0,0.0,-0.565939207482,0.0,0.824446974302,0,1620841461853918515,link_5,link_6,0.0,0.0,0.0,0.0783723067753,0.0,0.0,0.996924160371
1620841461979515091,0,1620841461978138083,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.191229558129,0.981545340826,0,1620841461978138083,link_1,link_2,0.35,0.0,0.0,0.0,-0.423076773037,0.0,0.906093838472,0,1620841461978138083,link_2,link_3,1.15,0.0,0.0,0.0,0.853654658005,0.0,0.520839442502,0,1620841461978138083,link_3,link_4,1.0,0.0,-0.041,-0.206341543356,0.0,0.0,0.978480029171,0,1620841461978138083,link_4,link_5,0.0,0.0,0.0,0.0,-0.565914615892,0.0,0.824463854587,0,1620841461978138083,link_5,link_6,0.0,0.0,0.0,0.0784308650241,0.0,0.0,0.996919555136
1620841462110359297,0,1620841462108924568,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.191334331446,0.981524922562,0,1620841462108924568,link_1,link_2,0.35,0.0,0.0,0.0,-0.423060183743,0.0,0.906101584223,0,1620841462108924568,link_2,link_3,1.15,0.0,0.0,0.0,0.853611344018,0.0,0.520910427389,0,1620841462108924568,link_3,link_4,1.0,0.0,-0.041,-0.206466362572,0.0,0.0,0.97845369902,0,1620841462108924568,link_4,link_5,0.0,0.0,0.0,0.0,-0.565886073764,0.0,0.824483445268,0,1620841462108924568,link_5,link_6,0.0,0.0,0.0,0.0784913978395,0.0,0.0,0.996914790975
1620841462240143270,0,1620841462238948411,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.191442237461,0.981503881661,0,1620841462238948411,link_1,link_2,0.35,0.0,0.0,0.0,-0.423042139365,0.0,0.906110008951,0,1620841462238948411,link_2,link_3,1.15,0.0,0.0,0.0,0.853572843298,0.0,0.520973512939,0,1620841462238948411,link_3,link_4,1.0,0.0,-0.041,-0.20658012974,0.0,0.0,0.97842968577,0,1620841462238948411,link_4,link_5,0.0,0.0,0.0,0.0,-0.56585840157,0.0,0.824502437457,0,1620841462238948411,link_5,link_6,0.0,0.0,0.0,0.0785465452618,0.0,0.0,0.996910447446
1620841462363856012,0,1620841462362598131,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.191539820261,0.98148484311,0,1620841462362598131,link_1,link_2,0.35,0.0,0.0,0.0,-0.423020425794,0.0,0.906120146207,0,1620841462362598131,link_2,link_3,1.15,0.0,0.0,0.0,0.853539371297,0.0,0.521028350137,0,1620841462362598131,link_3,link_4,1.0,0.0,-0.041,-0.206684186171,0.0,0.0,0.978407710102,0,1620841462362598131,link_4,link_5,0.0,0.0,0.0,0.0,-0.565829692614,0.0,0.824522139762,0,1620841462362598131,link_5,link_6,0.0,0.0,0.0,0.0785984822736,0.0,0.0,0.996906353969
1620841462487395185,0,1620841462486581111,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.191646659822,0.981463987001,0,1620841462486581111,link_1,link_2,0.35,0.0,0.0,0.0,-0.4229985222,0.0,0.906130371534,0,1620841462486581111,link_2,link_3,1.15,0.0,0.0,0.0,0.853497392191,0.0,0.521097113332,0,1620841462486581111,link_3,link_4,1.0,0.0,-0.041,-0.206814059184,0.0,0.0,0.978380266013,0,1620841462486581111,link_4,link_5,0.0,0.0,0.0,0.0,-0.565802026316,0.0,0.824541125121,0,1620841462486581111,link_5,link_6,0.0,0.0,0.0,0.078669688701,0.0,0.0,0.996900737325
1620841462611905648,0,1620841462610023942,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.191744495597,0.981444877926,0,1620841462610023942,link_1,link_2,0.35,0.0,0.0,0.0,-0.422982050851,0.0,0.906138060484,0,1620841462610023942,link_2,link_3,1.15,0.0,0.0,0.0,0.853460373956,0.0,0.52115774012,0,1620841462610023942,link_3,link_4,1.0,0.0,-0.041,-0.206925623604,0.0,0.0,0.97835667642,0,1620841462610023942,link_4,link_5,0.0,0.0,0.0,0.0,-0.565779022151,0.0,0.824556910161,0,1620841462610023942,link_5,link_6,0.0,0.0,0.0,0.0787355271029,0.0,0.0,0.996895539549
1620841462737981011,0,1620841462736608607,base_link,link_1,0.0,0.0,0.675,0.0,0.0,-0.191839537421,0.981426304866,0,1620841462736608607,link_1,link_2,0.35,0.0,0.0,0.0,-0.42296462254,0.0,0.906146195754,0,1620841462736608607,link_2,link_3,1.15,0.0,0.0,0.0,0.853426680891,0.0,0.52121291268,0,1620841462736608607,link_3,link_4,1.0,0.0,-0.041,-0.207033958132,0.0,0.0,0.978333757048,0,1620841462736608607,link_4,link_5,0.0,0.0,0.0,0.0,-0.565753549398,0.0,0.824574387999,0,1620841462736608607,link_5,link_6,0.0,0.0,0.0,0.0788022873093,0.0,0.0,0.99689026453
